,match_id,duration,winner_team,match_date
483,EUW1_7334290527,1804,2,2025-03-12 15:44:24.280
484,EUW1_7333758769,2373,1,2025-03-11 21:32:21.949
485,EUW1_7333693837,2047,1,2025-03-11 20:48:19.039
486,EUW1_7333617694,2042,2,2025-03-11 19:49:56.401
487,EUW1_7333530776,2054,1,2025-03-11 18:42:23.511
488,EUW1_7333439893,1660,1,2025-03-11 17:19:35.827
489,EUW1_7342676033,1584,1,2025-03-20 21:29:28.631
490,EUW1_7342626774,1713,2,2025-03-20 20:48:43.183
491,EUW1_7342582098,1709,2,2025-03-20 20:13:32.226
492,EUW1_7342550898,1392,2,2025-03-20 19:44:00.968
493,EUW1_7341960816,1506,1,2025-03-20 00:22:51.717
494,EUW1_7341916395,2061,2,2025-03-19 23:41:12.248
495,EUW1_7341883740,1669,2,2025-03-19 23:06:10.702
496,EUW1_7341539115,1654,2,2025-03-19 18:36:04.849
497,EUW1_7335402304,1652,2,2025-03-13 18:33:03.067
498,EUW1_7334457252,1756,1,2025-03-12 18:38:44.463
499,EUW1_7334418455,1682,1,2025-03-12 18:05:52.310
500,EUW1_7333583006,985,1,2025-03-11 19:29:19.415
501,EUW1_7333546658,1609,2,2025-03-11 18:57:15.155
502,EUW1_7333514721,1412,1,2025-03-11 18:27:37.327
503,EUW1_7333469623,2051,2,2025-03-11 17:46:03.807
504,EUW1_7346855865,2287,2,2025-03-24 21:36:27.757
505,EUW1_7346670962,1663,1,2025-03-24 19:18:23.222
506,EUW1_7346606335,2250,2,2025-03-24 18:24:39.234
507,EUW1_7346577662,1123,2,2025-03-24 17:53:07.586
508,EUW1_7346507517,1914,1,2025-03-24 16:37:09.241
509,EUW1_7346452760,1732,2,2025-03-24 15:31:34.715
510,EUW1_7346427014,1525,2,2025-03-24 14:58:10.253
511,EUW1_7346022720,1768,2,2025-03-23 22:55:20.590
512,EUW1_7345969698,1747,2,2025-03-23 22:14:11.342
513,EUW1_7345890678,1321,2,2025-03-23 21:15:57.481
514,EUW1_7345828945,1652,1,2025-03-23 20:34:19.122
515,EUW1_7345753151,1808,1,2025-03-23 19:36:45.835
516,EUW1_7345712937,1708,1,2025-03-23 19:02:16.494
517,EUW1_7345658174,1773,1,2025-03-23 18:22:01.096
518,EUW1_7345616682,1664,1,2025-03-23 17:45:31.052
519,EUW1_7345569104,1619,2,2025-03-23 17:11:35.320
520,EUW1_7345475455,1723,2,2025-03-23 16:00:27.665
521,EUW1_7345435634,1941,2,2025-03-23 15:20:57.022
522,EUW1_7345393931,1639,2,2025-03-23 14:46:13.653
523,EUW1_7345283669,1867,1,2025-03-23 12:51:10.483
524,EUW1_7345248442,1312,2,2025-03-23 12:18:22.196
525,EUW1_7345221376,1735,2,2025-03-23 11:40:08.104
526,EUW1_7344118228,1042,1,2025-03-22 11:29:25.571
527,EUW1_7344106764,919,1,2025-03-22 11:07:23.765
528,EUW1_7344084607,1498,2,2025-03-22 10:29:28.578
529,EUW1_7343641285,1351,2,2025-03-21 21:41:25.825
530,EUW1_7343572297,1997,2,2025-03-21 20:47:53.225
531,EUW1_7343380499,540,1,2025-03-21 17:41:32.617
532,EUW1_7343339668,1475,1,2025-03-21 17:03:28.969
533,EUW1_7343298798,1459,1,2025-03-21 16:21:39.319
534,EUW1_7343264815,1686,1,2025-03-21 15:41:59.068
535,EUW1_7343236593,1592,2,2025-03-21 15:08:37.359
536,EUW1_7343192354,917,1,2025-03-21 14:17:58.711
537,EUW1_7342823882,1769,2,2025-03-20 23:26:40.708
538,EUW1_7342802535,923,1,2025-03-20 23:03:54.627
539,EUW1_7342736455,1676,1,2025-03-20 22:18:17.596
540,EUW1_7342676398,1691,1,2025-03-20 21:32:29.168
541,EUW1_7342389797,1430,1,2025-03-20 17:03:23.423
542,EUW1_7342348323,1709,2,2025-03-20 16:19:48.291
543,EUW1_7342303581,1839,2,2025-03-20 15:17:02.221
544,EUW1_7342280564,1459,1,2025-03-20 14:47:11.409
545,EUW1_7342252106,1671,1,2025-03-20 14:12:44.439
546,EUW1_7342225358,1383,2,2025-03-20 13:38:47.452
547,EUW1_7342189773,2199,2,2025-03-20 12:25:42.529
548,EUW1_7342164043,1959,2,2025-03-20 11:44:14.371
549,EUW1_7341877329,2014,2,2025-03-19 23:05:17.183
550,EUW1_7341814021,2083,2,2025-03-19 22:14:14.357
551,EUW1_7341764484,1608,2,2025-03-19 21:33:08.606
552,EUW1_7341742626,118,1,2025-03-19 21:19:18.322
553,EUW1_7341652785,1733,2,2025-03-19 20:12:29.286
554,EUW1_7341610716,1887,1,2025-03-19 19:35:21.931
555,EUW1_7341560855,1527,1,2025-03-19 18:54:04.665
556,EUW1_7341468364,1205,2,2025-03-19 17:33:34.557
557,EUW1_7341444621,1429,2,2025-03-19 17:03:51.811
558,EUW1_7341371277,2369,1,2025-03-19 15:41:33.010
559,EUW1_7341340480,1977,1,2025-03-19 14:52:35.876
560,EUW1_7341307885,1765,1,2025-03-19 14:13:06.529
561,EUW1_7341280006,2078,2,2025-03-19 13:30:16.926
562,EUW1_7341207825,2077,1,2025-03-19 11:14:28.624
563,EUW1_7340960137,1122,1,2025-03-18 23:11:13.377
564,EUW1_7340902124,976,1,2025-03-18 22:24:26.639
565,EUW1_7340848548,1658,1,2025-03-18 21:42:13.937
566,EUW1_7340765113,2283,2,2025-03-18 20:46:10.698
567,EUW1_7340703482,1299,1,2025-03-18 19:53:23.611
568,EUW1_7340636962,1984,1,2025-03-18 18:59:46.644
569,EUW1_7340606830,1305,1,2025-03-18 18:31:23.580
570,EUW1_7340565215,1762,2,2025-03-18 17:56:30.710
571,EUW1_7340527440,1515,2,2025-03-18 17:19:47.489
572,EUW1_7340474022,2027,1,2025-03-18 16:16:21.232
573,EUW1_7340440274,1705,2,2025-03-18 15:40:52.002
574,EUW1_7340413329,1922,1,2025-03-18 15:02:37.241
575,EUW1_7340377009,1772,1,2025-03-18 14:08:19.194
576,EUW1_7340330371,2262,2,2025-03-18 12:56:34.665
577,EUW1_7340029339,1838,1,2025-03-17 23:32:57.423
578,EUW1_7339990741,1493,1,2025-03-17 22:55:17.794
579,EUW1_7339936178,1849,2,2025-03-17 22:16:34.618
580,EUW1_7339894710,1232,1,2025-03-17 21:44:21.235
581,EUW1_7339734891,1598,2,2025-03-17 19:50:07.754
582,EUW1_7339666754,1775,2,2025-03-17 18:53:01.843
583,EUW1_7339622790,1944,2,2025-03-17 18:12:05.631
584,EUW1_7339578307,1735,2,2025-03-17 17:34:37.003
585,EUW1_7339544303,1636,2,2025-03-17 16:57:34.745
586,EUW1_7339491716,1618,2,2025-03-17 15:52:50.293
587,EUW1_7339466784,911,2,2025-03-17 15:22:58.712
588,EUW1_7339435781,1497,2,2025-03-17 14:41:35.233
589,EUW1_7339366709,2275,2,2025-03-17 12:47:57.203
590,EUW1_7339352854,1036,2,2025-03-17 12:23:29.940
591,EUW1_7339085739,1890,2,2025-03-16 23:44:44.830
592,EUW1_7339043520,2047,1,2025-03-16 23:04:41.268
593,EUW1_7338854966,1721,1,2025-03-16 20:48:38.092
594,EUW1_7338822983,919,2,2025-03-16 20:27:07.637
595,EUW1_7338774465,1954,1,2025-03-16 19:46:48.607
596,EUW1_7338696193,1922,1,2025-03-16 18:51:28.206
597,EUW1_7338649321,1524,2,2025-03-16 18:18:03.085
598,EUW1_7338566443,1959,1,2025-03-16 17:15:47.037
599,EUW1_7338514960,1951,1,2025-03-16 16:31:45.164
600,EUW1_7338453124,1956,2,2025-03-16 15:43:23.505
601,EUW1_7338398352,1520,2,2025-03-16 14:56:43.866
602,EUW1_7341871905,2009,1,2025-03-19 22:58:15.237
603,EUW1_7341460432,1687,2,2025-03-19 17:25:17.003
604,EUW1_7336129465,1039,2,2025-03-14 13:17:46.911
605,EUW1_7336116576,911,1,2025-03-14 12:54:07.017
606,EUW1_7347379179,1891,1,2025-03-25 14:51:11.676
607,EUW1_7347352175,1738,1,2025-03-25 14:16:42.215
608,EUW1_7347347677,945,1,2025-03-25 13:56:23.450
609,EUW1_7346659287,1710,2,2025-03-24 19:11:09.849
610,EUW1_7346606856,2388,2,2025-03-24 18:21:00.786
611,EUW1_7346566495,1975,1,2025-03-24 17:39:36.647
612,EUW1_7346535183,1185,2,2025-03-24 17:12:45.063
613,EUW1_7346490937,1857,2,2025-03-24 16:23:43.492
614,EUW1_7346353538,1618,2,2025-03-24 12:52:12.598
615,EUW1_7346344851,107,2,2025-03-24 12:41:59.312
616,EUW1_7346270944,912,1,2025-03-24 09:59:26.836
617,EUW1_7346262058,1174,1,2025-03-24 09:30:56.776
618,EUW1_7346249296,1572,2,2025-03-24 08:57:09.282
619,EUW1_7345416524,1631,1,2025-03-23 15:02:19.352
620,EUW1_7345373092,1789,1,2025-03-23 14:28:02.927
621,EUW1_7345336595,1824,2,2025-03-23 13:46:49.282
622,EUW1_7345316580,940,1,2025-03-23 13:25:26.915
623,EUW1_7345262348,2100,1,2025-03-23 12:32:02.542
624,EUW1_7345232377,1923,2,2025-03-23 11:55:10.627
625,EUW1_7345233526,101,2,2025-03-23 11:47:48.924
626,EUW1_7345201496,2341,1,2025-03-23 11:00:02.272
627,EUW1_7345184712,1108,2,2025-03-23 10:35:08.934
628,EUW1_7345164072,1656,2,2025-03-23 10:02:45.780
629,EUW1_7344182759,1215,1,2025-03-22 12:50:13.236
630,EUW1_7344156003,1582,1,2025-03-22 12:18:42.424
631,EUW1_7344131079,1647,1,2025-03-22 11:45:57.954
632,EUW1_7343715715,2168,2,2025-03-21 22:34:49.865
633,EUW1_7343703778,280,1,2025-03-21 22:24:04.051
634,EUW1_7343640624,2462,1,2025-03-21 21:37:39.460
635,EUW1_7343577722,1931,1,2025-03-21 20:49:58.510
636,EUW1_7343545078,1093,1,2025-03-21 20:22:16.038
637,EUW1_7342182867,1528,1,2025-03-20 12:20:55.694
638,EUW1_7342162389,1523,2,2025-03-20 11:49:07.893
639,EUW1_7342154713,1659,1,2025-03-20 11:15:27.709
640,EUW1_7342135957,1855,2,2025-03-20 10:34:55.267
641,EUW1_7341980381,1780,1,2025-03-20 00:58:45.514
642,EUW1_7341959326,1294,1,2025-03-20 00:29:13.038
643,EUW1_7341940666,1494,2,2025-03-19 23:57:58.574
644,EUW1_7341901705,1669,1,2025-03-19 23:22:31.687
645,EUW1_7341423859,2189,2,2025-03-19 16:42:14.868
646,EUW1_7341395927,1441,1,2025-03-19 16:11:52.709
647,EUW1_7341356278,1592,2,2025-03-19 15:27:04.527
648,EUW1_7341328186,1939,1,2025-03-19 14:46:28.452
649,EUW1_7341298442,2021,1,2025-03-19 14:06:47.756
650,EUW1_7341277425,1683,1,2025-03-19 13:33:32.347
651,EUW1_7341260906,1832,1,2025-03-19 12:55:24.299
652,EUW1_7341235049,1748,1,2025-03-19 12:18:26.246
653,EUW1_7341219022,1763,2,2025-03-19 11:39:24.546
654,EUW1_7341201634,1573,1,2025-03-19 11:06:56.382
655,EUW1_7341192724,910,1,2025-03-19 10:46:03.060
656,EUW1_7341173957,1994,2,2025-03-19 09:54:49.192
657,EUW1_7341168103,1212,1,2025-03-19 09:26:30.461
658,EUW1_7341058143,1411,2,2025-03-19 01:04:26.472
659,EUW1_7341032166,1959,1,2025-03-19 00:26:20.979
660,EUW1_7341011804,1321,1,2025-03-18 23:57:00.048
661,EUW1_7340971241,1782,1,2025-03-18 23:21:34.805
662,EUW1_7340702682,1814,1,2025-03-18 19:54:50.899
663,EUW1_7340650818,2292,2,2025-03-18 19:10:52.564
664,EUW1_7340539861,2368,1,2025-03-18 17:30:26.561
665,EUW1_7340511201,1288,1,2025-03-18 17:02:13.288
666,EUW1_7340470159,2474,1,2025-03-18 16:14:46.731
667,EUW1_7338338744,1798,2,2025-03-16 13:56:06.777
668,EUW1_7338299282,1822,1,2025-03-16 13:19:37.887
669,EUW1_7338274687,1631,1,2025-03-16 12:45:54.510
670,EUW1_7338201348,2139,1,2025-03-16 11:14:07.785
671,EUW1_7338179953,2097,2,2025-03-16 10:31:28.016
672,EUW1_7337961351,2107,2,2025-03-16 00:44:38.207
673,EUW1_7337927667,2034,1,2025-03-16 00:05:59.640
674,EUW1_7337883654,1748,1,2025-03-15 23:28:44.717
675,EUW1_7337832433,1624,2,2025-03-15 22:55:08.288
676,EUW1_7337385969,1792,2,2025-03-15 16:25:45.107
677,EUW1_7337347710,1742,1,2025-03-15 15:49:10.305
678,EUW1_7337250434,2681,2,2025-03-15 14:20:18.737
679,EUW1_7337216837,1965,2,2025-03-15 13:38:10.577
680,EUW1_7337069456,1880,2,2025-03-15 09:52:43.820
681,EUW1_7337055987,924,1,2025-03-15 09:30:11.830
682,EUW1_7337039417,1969,1,2025-03-15 08:49:13.750
683,EUW1_7336563823,1736,1,2025-03-14 20:47:43.956
684,EUW1_7336527923,1499,1,2025-03-14 20:18:16.116
685,EUW1_7336480120,1792,2,2025-03-14 19:41:02.463
686,EUW1_7347377083,1989,1,2025-03-25 14:48:39.073
687,EUW1_7347362563,918,2,2025-03-25 14:23:46.516
688,EUW1_7347348107,824,2,2025-03-25 14:03:27.337
689,EUW1_7347286178,1618,2,2025-03-25 12:24:18.981
690,EUW1_7347268418,1301,1,2025-03-25 11:54:52.436
691,EUW1_7347254757,2337,2,2025-03-25 11:08:50.375
692,EUW1_7346686418,1978,2,2025-03-24 19:34:40.840
693,EUW1_7346647905,1703,2,2025-03-24 18:59:51.493
694,EUW1_7346547813,1346,1,2025-03-24 17:24:46.965
695,EUW1_7346524175,913,2,2025-03-24 17:01:36.132
696,EUW1_7346489520,2451,2,2025-03-24 16:15:50.587
697,EUW1_7346457411,1477,2,2025-03-24 15:43:59.712
698,EUW1_7345821158,1778,1,2025-03-23 20:29:02.276
699,EUW1_7345735514,2733,1,2025-03-23 19:18:31.599
700,EUW1_7345603185,2463,1,2025-03-23 17:37:45.516
701,EUW1_7345525369,2501,1,2025-03-23 16:38:40.418
702,EUW1_7345478910,1886,2,2025-03-23 15:59:49.252
703,EUW1_7345436993,1726,2,2025-03-23 15:24:17.716
704,EUW1_7345067630,1612,2,2025-03-23 03:16:53.273
705,EUW1_7345051941,1103,2,2025-03-23 02:48:50.023
706,EUW1_7345007675,2070,1,2025-03-23 01:30:31.355
707,EUW1_7344963734,1651,1,2025-03-23 00:42:12.042
708,EUW1_7344907753,2705,2,2025-03-22 23:50:29.311
709,EUW1_7344763722,1773,1,2025-03-22 21:57:21.936
710,EUW1_7344725963,1289,1,2025-03-22 21:29:34.882
711,EUW1_7344493276,1746,1,2025-03-22 18:01:36.084
712,EUW1_7344423376,1673,1,2025-03-22 16:59:00.171
713,EUW1_7343513699,2185,1,2025-03-21 19:51:17.211
714,EUW1_7343470925,1451,1,2025-03-21 19:14:21.215
715,EUW1_7343122693,1656,2,2025-03-21 12:21:04.038
716,EUW1_7343104489,1819,1,2025-03-21 11:43:43.313
717,EUW1_7343083394,929,1,2025-03-21 11:20:17.354
718,EUW1_7343078258,101,1,2025-03-21 11:07:38.836
719,EUW1_7342653629,1990,2,2025-03-20 21:08:40.595
720,EUW1_7342563763,1655,2,2025-03-20 19:56:15.145
721,EUW1_7342547441,135,1,2025-03-20 19:46:15.076
722,EUW1_7342396042,1295,1,2025-03-20 17:14:27.878
723,EUW1_7342369625,1638,2,2025-03-20 16:37:02.033
724,EUW1_7342336161,1680,2,2025-03-20 16:04:33.377
725,EUW1_7342316487,1674,1,2025-03-20 15:30:50.193
726,EUW1_7342241467,1595,2,2025-03-20 13:47:54.084
727,EUW1_7342210446,1646,1,2025-03-20 13:14:32.217
728,EUW1_7342191984,1773,1,2025-03-20 12:39:48.504
729,EUW1_7342171654,1953,2,2025-03-20 11:54:28.113
730,EUW1_7341690773,1635,2,2025-03-19 20:40:08.893
731,EUW1_7341644144,1445,1,2025-03-19 20:08:18.849
732,EUW1_7341596818,1969,1,2025-03-19 19:25:01.888
733,EUW1_7341549091,1883,2,2025-03-19 18:45:21.068
734,EUW1_7341502515,1500,1,2025-03-19 18:01:10.644
735,EUW1_7341330126,1988,2,2025-03-19 14:46:52.579
736,EUW1_7341307999,1470,1,2025-03-19 14:15:00.978
737,EUW1_7341280289,1989,1,2025-03-19 13:34:54.334
738,EUW1_7341052666,1322,1,2025-03-19 00:49:16.828
739,EUW1_7341027221,1030,1,2025-03-19 00:20:46.480
740,EUW1_7340999426,1441,2,2025-03-18 23:50:35.549
741,EUW1_7340969866,1587,2,2025-03-18 23:17:25.872
742,EUW1_7340737386,1838,2,2025-03-18 20:29:09.187
743,EUW1_7340521104,2092,2,2025-03-18 17:12:01.097
744,EUW1_7340431167,1848,2,2025-03-18 15:26:36.967
745,EUW1_7340401265,1916,2,2025-03-18 14:46:32.078
746,EUW1_7340384703,1684,2,2025-03-18 14:11:45.446
747,EUW1_7340353903,2050,2,2025-03-18 13:24:39.013
748,EUW1_7339851441,1688,2,2025-03-17 21:19:36.140
749,EUW1_7339813513,1631,1,2025-03-17 20:46:17.082
750,EUW1_7339784403,106,2,2025-03-17 20:31:38.132
751,EUW1_7339729410,1700,1,2025-03-17 19:51:28.227
752,EUW1_7339708827,980,1,2025-03-17 19:28:56.334
753,EUW1_7339655416,1877,1,2025-03-17 18:48:28.836
754,EUW1_7339625592,1449,2,2025-03-17 18:15:34.326
755,EUW1_7339044701,1881,2,2025-03-16 23:06:33.624
756,EUW1_7338998545,1819,1,2025-03-16 22:29:49.705
757,EUW1_7338948209,1675,1,2025-03-16 21:56:32.795
758,EUW1_7338900707,1865,2,2025-03-16 21:19:48.437
759,EUW1_7338711055,1229,1,2025-03-16 19:01:35.889
760,EUW1_7338656620,230,2,2025-03-16 18:18:47.544
761,EUW1_7338609492,1506,1,2025-03-16 17:42:17.487
762,EUW1_7338565674,1655,2,2025-03-16 17:09:25.040
763,EUW1_7338519666,1714,1,2025-03-16 16:34:13.337
764,EUW1_7337315362,2441,1,2025-03-15 15:24:44.623
765,EUW1_7337286271,1419,2,2025-03-15 14:55:13.208
766,EUW1_7336173081,1242,1,2025-03-14 14:27:57.477
767,EUW1_7336149183,1405,1,2025-03-14 13:57:20.774
768,EUW1_7336128757,1324,2,2025-03-14 13:21:43.653
769,EUW1_7336118239,110,1,2025-03-14 13:10:05.875
770,EUW1_7336082319,1649,2,2025-03-14 12:09:44.307
771,EUW1_7336068717,1624,1,2025-03-14 11:34:35.927
772,EUW1_7336033403,2095,2,2025-03-14 10:30:59.127
773,EUW1_7335901528,1996,2,2025-03-14 01:31:02.969
774,EUW1_7335866300,1848,2,2025-03-14 00:53:42.975
775,EUW1_7335824323,2168,1,2025-03-14 00:04:39.314
776,EUW1_7335691256,2133,1,2025-03-13 22:13:03.240
777,EUW1_7335645685,1619,2,2025-03-13 21:38:03.037
778,EUW1_7335592690,1452,1,2025-03-13 20:58:59.171
779,EUW1_7335538733,1556,1,2025-03-13 20:21:05.546
780,EUW1_7335491945,1713,1,2025-03-13 19:45:08.661
781,EUW1_7344534082,1633,2,2025-03-22 18:37:19.708
782,EUW1_7344493234,1660,1,2025-03-22 18:01:03.032
783,EUW1_7344463889,1380,1,2025-03-22 17:30:52.098
784,EUW1_7344432536,1454,2,2025-03-22 16:59:22.052
785,EUW1_7342540382,1492,2,2025-03-20 19:38:03.191
786,EUW1_7341683363,1951,2,2025-03-19 20:40:16.077
787,EUW1_7341647053,1614,1,2025-03-19 20:08:33.314
788,EUW1_7341609168,1373,1,2025-03-19 19:38:07.143
789,EUW1_7341571623,1564,2,2025-03-19 19:04:16.404
790,EUW1_7341531631,1676,2,2025-03-19 18:28:18.336
791,EUW1_7341497079,1501,2,2025-03-19 17:58:30.113
792,EUW1_7341444595,933,2,2025-03-19 17:02:38.559
793,EUW1_7340601279,1604,1,2025-03-18 18:31:06.649
794,EUW1_7340568012,1659,2,2025-03-18 17:58:29.859
795,EUW1_7340535888,1583,2,2025-03-18 17:24:45.317
796,EUW1_7337424554,1907,2,2025-03-15 16:57:09.512
797,EUW1_7337375492,1834,1,2025-03-15 16:12:36.178
798,EUW1_7335595948,925,1,2025-03-13 21:05:28.586
799,EUW1_7335556096,1305,1,2025-03-13 20:37:43.559
800,EUW1_7333674758,1423,2,2025-03-11 20:33:46.626
801,EUW1_7333593925,1852,1,2025-03-11 19:37:43.192
802,EUW1_7333549091,1816,1,2025-03-11 19:01:33.104
803,EUW1_7347367185,2049,2,2025-03-25 14:35:40.504
804,EUW1_7344655223,1479,1,2025-03-22 20:32:23.381
805,EUW1_7344618852,1373,2,2025-03-22 19:56:04.100
806,EUW1_7344579433,1686,1,2025-03-22 19:22:55.167
807,EUW1_7343348909,1904,1,2025-03-21 17:15:21.488
808,EUW1_7343336088,105,1,2025-03-21 17:04:56.170
809,EUW1_7341391540,1897,2,2025-03-19 16:02:50.611
810,EUW1_7340767729,2137,1,2025-03-18 20:46:25.417
811,EUW1_7340672891,1884,2,2025-03-18 19:31:03.723
812,EUW1_7340603148,2150,1,2025-03-18 18:30:54.401
813,EUW1_7339329573,1638,2,2025-03-17 11:32:05.740
814,EUW1_7339311511,1655,1,2025-03-17 10:55:58.350
815,EUW1_7338154701,1796,1,2025-03-16 09:22:03.658
816,EUW1_7338144715,1615,1,2025-03-16 08:47:10.890
817,EUW1_7336445678,1736,1,2025-03-14 19:03:21.567
818,EUW1_7335141518,1175,1,2025-03-13 13:21:53.070
819,EUW1_7335122657,1706,1,2025-03-13 12:49:04.448
820,EUW1_7335103594,1683,1,2025-03-13 12:13:58.370
821,EUW1_7335084687,1987,1,2025-03-13 11:35:26.857
822,EUW1_7333495345,1626,2,2025-03-11 18:14:45.348
823,EUW1_7347322095,1729,2,2025-03-25 13:28:29.560
824,EUW1_7347306037,1392,1,2025-03-25 12:58:06.301
825,EUW1_7346743189,1635,2,2025-03-24 20:17:22.167
826,EUW1_7346699178,1663,1,2025-03-24 19:43:47.034
827,EUW1_7346632137,1683,2,2025-03-24 18:48:31.297
828,EUW1_7346268754,1710,2,2025-03-24 09:52:11.246
829,EUW1_7346258673,1754,1,2025-03-24 09:13:34.533
830,EUW1_7346252894,1455,1,2025-03-24 08:42:08.437
831,EUW1_7345823709,1746,1,2025-03-23 20:26:46.876
832,EUW1_7345759973,1761,2,2025-03-23 19:41:46.063
833,EUW1_7345602449,1823,2,2025-03-23 17:40:54.992
834,EUW1_7345553400,1821,2,2025-03-23 17:00:33.183
835,EUW1_7345474068,1389,2,2025-03-23 15:55:25.895
836,EUW1_7345450808,955,2,2025-03-23 15:34:41.569
837,EUW1_7345405901,1755,2,2025-03-23 14:56:51.710
838,EUW1_7345250656,2322,1,2025-03-23 12:09:52.315
839,EUW1_7345220797,1684,1,2025-03-23 11:33:21.772
840,EUW1_7345189795,2073,2,2025-03-23 10:46:30.199
841,EUW1_7345171456,1491,2,2025-03-23 10:09:21.751
842,EUW1_7343347348,1757,1,2025-03-21 17:18:25.029
843,EUW1_7343325163,1379,2,2025-03-21 16:50:28.429
844,EUW1_7343286056,1895,1,2025-03-21 16:12:09.992
845,EUW1_7343255277,1874,2,2025-03-21 15:35:34.874
846,EUW1_7343109352,720,1,2025-03-21 12:07:29.817
847,EUW1_7343068557,1711,1,2025-03-21 10:29:48.986
848,EUW1_7343054829,1155,1,2025-03-21 10:03:36.677
849,EUW1_7342675479,1202,2,2025-03-20 21:25:05.321
850,EUW1_7342622362,1674,1,2025-03-20 20:48:57.438
851,EUW1_7342578330,1652,2,2025-03-20 20:12:14.982
852,EUW1_7342464802,959,2,2025-03-20 18:24:11.359
853,EUW1_7342427290,1580,2,2025-03-20 17:49:11.387
854,EUW1_7342399695,1555,2,2025-03-20 17:13:05.687
855,EUW1_7341499252,1563,2,2025-03-19 18:02:02.994
856,EUW1_7347418456,1403,1,2025-03-25 15:36:09.722
857,EUW1_7347393635,915,1,2025-03-25 15:08:38.320
858,EUW1_7347343166,1655,1,2025-03-25 14:01:21.600
859,EUW1_7347304450,2206,2,2025-03-25 13:01:35.057
860,EUW1_7347284294,1892,2,2025-03-25 12:22:08.832
861,EUW1_7347265010,2295,1,2025-03-25 11:37:33.008
862,EUW1_7346561483,1945,2,2025-03-24 17:36:20.680
863,EUW1_7346521606,1813,2,2025-03-24 16:55:12.485
864,EUW1_7346362126,1417,1,2025-03-24 13:20:38.659
865,EUW1_7346345139,1652,2,2025-03-24 12:47:38.114
866,EUW1_7346324977,1885,2,2025-03-24 12:10:38.095
867,EUW1_7346301391,2009,2,2025-03-24 11:29:08.337
868,EUW1_7346290758,1902,1,2025-03-24 10:51:00.310
869,EUW1_7346275062,1594,1,2025-03-24 10:18:34.298
870,EUW1_7346009065,1810,1,2025-03-23 22:47:33.588
871,EUW1_7345971481,1689,1,2025-03-23 22:12:58.560
872,EUW1_7345631917,1740,2,2025-03-23 17:59:05.785
873,EUW1_7342460864,1751,2,2025-03-20 18:19:45.949
874,EUW1_7342427554,1653,1,2025-03-20 17:44:24.686
875,EUW1_7342382325,2134,1,2025-03-20 17:01:55.008
876,EUW1_7342369943,911,1,2025-03-20 16:41:00.189
877,EUW1_7342211755,1556,1,2025-03-20 13:11:55.803
878,EUW1_7342192717,1503,1,2025-03-20 12:36:44.165
879,EUW1_7341603893,1624,1,2025-03-19 19:33:05.273
880,EUW1_7341548632,1764,2,2025-03-19 18:41:44.140
881,EUW1_7341501670,1919,1,2025-03-19 18:01:58.023
882,EUW1_7341435595,1610,1,2025-03-19 16:52:57.795
883,EUW1_7341258312,1950,1,2025-03-19 12:59:58.974
884,EUW1_7341238199,1691,2,2025-03-19 12:22:17.169
885,EUW1_7340514872,1853,2,2025-03-18 17:01:45.345
886,EUW1_7340475295,1853,1,2025-03-18 16:21:14.611
887,EUW1_7340367744,1523,2,2025-03-18 13:49:15.057
888,EUW1_7340335297,2255,1,2025-03-18 12:57:36.307
889,EUW1_7340307359,1817,1,2025-03-18 12:15:26.310
890,EUW1_7340279096,2699,1,2025-03-18 11:15:50.271
891,EUW1_7339699578,1602,1,2025-03-17 19:20:08.065
892,EUW1_7339651358,1706,2,2025-03-17 18:44:06.552
893,EUW1_7339614534,1674,1,2025-03-17 18:04:35.814
894,EUW1_7339574184,1661,2,2025-03-17 17:28:14.051
895,EUW1_7337505875,1650,1,2025-03-15 18:11:43.701
896,EUW1_7337452119,1945,2,2025-03-15 17:28:18.800
897,EUW1_7337409648,2122,1,2025-03-15 16:45:37.634
898,EUW1_7337185592,1699,1,2025-03-15 12:58:28.813
899,EUW1_7337152819,1692,2,2025-03-15 12:21:23.056
900,EUW1_7337125140,1627,1,2025-03-15 11:45:45.454
901,EUW1_7336494622,1979,2,2025-03-14 19:48:53.021
902,EUW1_7336452729,1480,2,2025-03-14 19:11:44.121
903,EUW1_7336380286,2234,2,2025-03-14 18:09:33.433
904,EUW1_7336341195,1943,2,2025-03-14 17:31:05.801
905,EUW1_7335292627,1836,1,2025-03-13 16:40:30.973
906,EUW1_7334496133,1801,2,2025-03-12 19:13:44.400
907,EUW1_7334435562,1744,1,2025-03-12 18:14:13.213
908,EUW1_7334173114,1761,2,2025-03-12 13:10:07.684
909,EUW1_7334154095,1674,1,2025-03-12 12:36:11.885
910,EUW1_7333545275,1688,1,2025-03-11 18:59:49.175
911,EUW1_7347326684,1834,2,2025-03-25 13:22:53.275
912,EUW1_7346518611,2920,2,2025-03-24 16:49:44.397
913,EUW1_7346496991,734,1,2025-03-24 16:29:31.063
914,EUW1_7346350204,2165,2,2025-03-24 13:02:33.049
915,EUW1_7346308647,1298,1,2025-03-24 11:33:01.815
916,EUW1_7345658439,910,1,2025-03-23 18:23:20.634
917,EUW1_7345528504,1700,1,2025-03-23 16:36:16.187
918,EUW1_7345482539,1504,1,2025-03-23 15:58:02.152
919,EUW1_7345368584,1858,2,2025-03-23 14:20:13.019
920,EUW1_7345316351,1849,2,2025-03-23 13:33:31.104
